,inct_folder,nome_instituicao_empresa,uf,n_pesquisadores,nome_inct,area
2470,de_Sistemas_Complexos,Centro Federal de Educação Tecnológica de Minas Gerais,MG,3,INCT de Sistemas Complexos,Ciências Exatas e da Terra
2471,de_Sistemas_Complexos,Ecole Normale Supérieure Paris,NA,1,INCT de Sistemas Complexos,Ciências Exatas e da Terra
2472,de_Sistemas_Complexos,Grupo Fleury,SP,1,INCT de Sistemas Complexos,Ciências Exatas e da Terra
2473,de_Sistemas_Complexos,"Instituto Federal de Educação, Ciência e Tecnologia do Amazonas",AM,1,INCT de Sistemas Complexos,Ciências Exatas e da Terra
2474,de_Sistemas_Complexos,"Instituto Federal de Educação, Ciência e Tecnologia do Rio de Janeiro",RJ,1,INCT de Sistemas Complexos,Ciências Exatas e da Terra
2475,de_Sistemas_Complexos,"Instituto Federal de Educação, Ciência e Tecnologia do Sul de Minas Gerais",MG,1,INCT de Sistemas Complexos,Ciências Exatas e da Terra
2476,de_Sistemas_Complexos,NA,NA,16,INCT de Sistemas Complexos,Ciências Exatas e da Terra
2477,de_Sistemas_Complexos,Northwestern University,NA,1,INCT de Sistemas Complexos,Ciências Exatas e da Terra
2478,de_Sistemas_Complexos,Pontifícia Universidade Católica de Minas Gerais,MG,1,INCT de Sistemas Complexos,Ciências Exatas e da Terra
2479,de_Sistemas_Complexos,Pontifícia Universidade Católica do Rio de Janeiro,RJ,4,INCT de Sistemas Complexos,Ciências Exatas e da Terra
2480,de_Sistemas_Complexos,Universidade Estadual de Maringá,PR,4,INCT de Sistemas Complexos,Ciências Exatas e da Terra
2481,de_Sistemas_Complexos,Universidade Federal Fluminense,RJ,4,INCT de Sistemas Complexos,Ciências Exatas e da Terra
2482,de_Sistemas_Complexos,Universidade Federal da Bahia,BA,3,INCT de Sistemas Complexos,Ciências Exatas e da Terra
2483,de_Sistemas_Complexos,Universidade Federal de Lavras,MG,1,INCT de Sistemas Complexos,Ciências Exatas e da Terra
2484,de_Sistemas_Complexos,Universidade Federal de Minas Gerais,MG,3,INCT de Sistemas Complexos,Ciências Exatas e da Terra
2485,de_Sistemas_Complexos,Universidade Federal de Ouro Preto,MG,1,INCT de Sistemas Complexos,Ciências Exatas e da Terra
2486,de_Sistemas_Complexos,Universidade Federal de Santa Catarina,SC,1,INCT de Sistemas Complexos,Ciências Exatas e da Terra
2487,de_Sistemas_Complexos,Universidade Federal de Sergipe,SE,1,INCT de Sistemas Complexos,Ciências Exatas e da Terra
2488,de_Sistemas_Complexos,Universidade Federal de Viçosa,MG,2,INCT de Sistemas Complexos,Ciências Exatas e da Terra
2489,de_Sistemas_Complexos,Universidade Federal do Amazonas,AM,1,INCT de Sistemas Complexos,Ciências Exatas e da Terra
2490,de_Sistemas_Complexos,Universidade Federal do Ceará,CE,3,INCT de Sistemas Complexos,Ciências Exatas e da Terra
2491,de_Sistemas_Complexos,Universidade Federal do Ceará,NA,1,INCT de Sistemas Complexos,Ciências Exatas e da Terra
2492,de_Sistemas_Complexos,Universidade Federal do Rio Grande do Norte,RN,3,INCT de Sistemas Complexos,Ciências Exatas e da Terra
2493,de_Sistemas_Complexos,Universidade Federal do Rio Grande do Sul,RS,5,INCT de Sistemas Complexos,Ciências Exatas e da Terra
2494,de_Sistemas_Complexos,Universidade Tecnológica Federal do Paraná,PR,1,INCT de Sistemas Complexos,Ciências Exatas e da Terra
2495,de_Sistemas_Complexos,Universidade de Brasília,DF,1,INCT de Sistemas Complexos,Ciências Exatas e da Terra
2496,de_Sistemas_Complexos,Universidade de São Paulo,SP,1,INCT de Sistemas Complexos,Ciências Exatas e da Terra
2497,de_Sistemas_Complexos,Universidade do Estado do Rio de Janeiro,RJ,2,INCT de Sistemas Complexos,Ciências Exatas e da Terra
2498,de_Vacinas,Centro de Pesquisas René Rachou,MG,1,INCT de Vacinas,Ciências Biológicas
2499,de_Vacinas,Centro de pesquisa René Rachou/ FIOCRUZ,MG,1,INCT de Vacinas,Ciências Biológicas
2500,de_Vacinas,Fundação Oswaldo Cruz,BA,1,INCT de Vacinas,Ciências Biológicas
2501,de_Vacinas,Fundação Oswaldo Cruz,CE,1,INCT de Vacinas,Ciências Biológicas
2502,de_Vacinas,Fundação Oswaldo Cruz,MG,4,INCT de Vacinas,Ciências Biológicas
2503,de_Vacinas,Fundação Oswaldo Cruz,RJ,4,INCT de Vacinas,Ciências Biológicas
2504,de_Vacinas,Governo do Estado de Rondônia,RO,1,INCT de Vacinas,Ciências Biológicas
2505,de_Vacinas,Instituto Israelita de Ensino e Pesquisa Albert Einstein,SP,1,INCT de Vacinas,Ciências Biológicas
2506,de_Vacinas,Universidade Federal de MInas Gerais,MG,1,INCT de Vacinas,Ciências Biológicas
2507,de_Vacinas,Universidade Federal de Minas Gerais,MG,10,INCT de Vacinas,Ciências Biológicas
2508,de_Vacinas,Universidade Federal de Santa Catarina,SC,2,INCT de Vacinas,Ciências Biológicas
2509,de_Vacinas,Universidade Federal de São Paulo,SP,5,INCT de Vacinas,Ciências Biológicas
2510,de_Vacinas,Universidade Federal do Rio de Janeiro,RJ,3,INCT de Vacinas,Ciências Biológicas
2511,de_Vacinas,Universidade de São Paulo,SP,3,INCT de Vacinas,Ciências Biológicas
2512,de_Óptica_Básica,BR Labs Tecnologia Óptica e Fotônica,SP,1,INCT de Óptica Básica e Aplicada às Ciências da Vida,Ciências Exatas e da Terra
2513,de_Óptica_Básica,Empresa Brasileira de Pesquisa Agropecuária,SP,2,INCT de Óptica Básica e Aplicada às Ciências da Vida,Ciências Exatas e da Terra
2514,de_Óptica_Básica,Faculdade de Medicina de Ribeirão Preto da Universidade de São Paulo,SP,1,INCT de Óptica Básica e Aplicada às Ciências da Vida,Ciências Exatas e da Terra
2515,de_Óptica_Básica,Instituto Federal de São Paulo,SP,1,INCT de Óptica Básica e Aplicada às Ciências da Vida,Ciências Exatas e da Terra
2516,de_Óptica_Básica,Instituto Militar de Engenharia,RJ,1,INCT de Óptica Básica e Aplicada às Ciências da Vida,Ciências Exatas e da Terra
2517,de_Óptica_Básica,"Instituto Nacional de Metrologia, Qualidade e Tecnologia",RJ,5,INCT de Óptica Básica e Aplicada às Ciências da Vida,Ciências Exatas e da Terra
2518,de_Óptica_Básica,Instituto de Física de São Carlos,SP,3,INCT de Óptica Básica e Aplicada às Ciências da Vida,Ciências Exatas e da Terra
2519,de_Óptica_Básica,Instituto de Física e Química de São Carlos,SP,1,INCT de Óptica Básica e Aplicada às Ciências da Vida,Ciências Exatas e da Terra
2520,de_Óptica_Básica,NA,NA,2,INCT de Óptica Básica e Aplicada às Ciências da Vida,Ciências Exatas e da Terra
2521,de_Óptica_Básica,Observatório Nacional,RJ,2,INCT de Óptica Básica e Aplicada às Ciências da Vida,Ciências Exatas e da Terra
2522,de_Óptica_Básica,Serviço Nacinal de Aprendizagem Industrial Dr Rj,RJ,1,INCT de Óptica Básica e Aplicada às Ciências da Vida,Ciências Exatas e da Terra
2523,de_Óptica_Básica,Universidade Estadual Paulista Júlio de Mesquita Filho,SP,2,INCT de Óptica Básica e Aplicada às Ciências da Vida,Ciências Exatas e da Terra
2524,de_Óptica_Básica,Universidade Estadual de Campinas,SP,2,INCT de Óptica Básica e Aplicada às Ciências da Vida,Ciências Exatas e da Terra
2525,de_Óptica_Básica,Universidade Federal da Bahia,BA,2,INCT de Óptica Básica e Aplicada às Ciências da Vida,Ciências Exatas e da Terra
2526,de_Óptica_Básica,Universidade Federal da Grande Dourados,MS,1,INCT de Óptica Básica e Aplicada às Ciências da Vida,Ciências Exatas e da Terra
2527,de_Óptica_Básica,Universidade Federal de Mato Grosso do Sul,MS,2,INCT de Óptica Básica e Aplicada às Ciências da Vida,Ciências Exatas e da Terra
2528,de_Óptica_Básica,Universidade Federal de São Carlos,SP,4,INCT de Óptica Básica e Aplicada às Ciências da Vida,Ciências Exatas e da Terra
2529,de_Óptica_Básica,Universidade Federal de São Paulo,SP,2,INCT de Óptica Básica e Aplicada às Ciências da Vida,Ciências Exatas e da Terra
2530,de_Óptica_Básica,Universidade Federal de Uberlândia,MG,1,INCT de Óptica Básica e Aplicada às Ciências da Vida,Ciências Exatas e da Terra
2531,de_Óptica_Básica,Universidade Federal do Tocantins,TO,1,INCT de Óptica Básica e Aplicada às Ciências da Vida,Ciências Exatas e da Terra
2532,de_Óptica_Básica,Universidade Federal do Triângulo Mineiro,MG,1,INCT de Óptica Básica e Aplicada às Ciências da Vida,Ciências Exatas e da Terra
2533,de_Óptica_Básica,Universidade de São Paulo,SP,30,INCT de Óptica Básica e Aplicada às Ciências da Vida,Ciências Exatas e da Terra
2534,de_Óptica_Básica,Universidade do Estado de Santa Catarina,SC,2,INCT de Óptica Básica e Aplicada às Ciências da Vida,Ciências Exatas e da Terra
2535,de_Óptica_Básica,University of Texas at Dallas,NA,1,INCT de Óptica Básica e Aplicada às Ciências da Vida,Ciências Exatas e da Terra
2536,do_Bioetanol,Agência Paulista de Tecnologia dos Agronegócios,SP,1,INCT do Bioetanol,Ciências Biológicas
2537,do_Bioetanol,Centro Nacional de Pesquisa em Energia e Materiais,SP,2,INCT do Bioetanol,Ciências Biológicas
2538,do_Bioetanol,Consejo Superior de Investigaciones Científicas,NA,1,INCT do Bioetanol,Ciências Biológicas
2539,do_Bioetanol,Department of Biochemistry/University of Cambridge,NA,1,INCT do Bioetanol,Ciências Biológicas
2540,do_Bioetanol,Fundação Oswaldo Cruz - Unidade de Ceará (CE),CE,1,INCT do Bioetanol,Ciências Biológicas
2541,do_Bioetanol,Instituto Agronômico de Campinas,SP,4,INCT do Bioetanol,Ciências Biológicas
2542,do_Bioetanol,Instituto Federal de São Paulo,SP,1,INCT do Bioetanol,Ciências Biológicas
2543,do_Bioetanol,Instituto de Botânica,SP,1,INCT do Bioetanol,Ciências Biológicas
2544,do_Bioetanol,Instituto de Física de São Carlos Ifsc Universidade de São Paulo,SP,1,INCT do Bioetanol,Ciências Biológicas
2545,do_Bioetanol,Ministério da Saúde,DF,1,INCT do Bioetanol,Ciências Biológicas
2546,do_Bioetanol,NA,NA,11,INCT do Bioetanol,Ciências Biológicas
2547,do_Bioetanol,Universidade Estadual Paulista Júlio de Mesquita Filho,SP,1,INCT do Bioetanol,Ciências Biológicas
2548,do_Bioetanol,Universidade Estadual de Campinas,SP,2,INCT do Bioetanol,Ciências Biológicas
2549,do_Bioetanol,Universidade Estadual de Maringá,PR,9,INCT do Bioetanol,Ciências Biológicas
2550,do_Bioetanol,Universidade Federal de Alagoas,AL,1,INCT do Bioetanol,Ciências Biológicas
2551,do_Bioetanol,Universidade Federal de São Carlos,SP,4,INCT do Bioetanol,Ciências Biológicas
2552,do_Bioetanol,Universidade Federal de São Paulo,SP,1,INCT do Bioetanol,Ciências Biológicas
2553,do_Bioetanol,Universidade Federal de Uberlândia,MG,1,INCT do Bioetanol,Ciências Biológicas
2554,do_Bioetanol,Universidade Federal do Rio Grande do Norte,RN,1,INCT do Bioetanol,Ciências Biológicas
2555,do_Bioetanol,Universidade Federal do Rio de Janeiro,RJ,1,INCT do Bioetanol,Ciências Biológicas
2556,do_Bioetanol,Universidade Federal do Sul da Bahia,BA,1,INCT do Bioetanol,Ciências Biológicas
2557,do_Bioetanol,Universidade de Brasília,DF,2,INCT do Bioetanol,Ciências Biológicas
2558,do_Bioetanol,Universidade de Sorocaba,SP,1,INCT do Bioetanol,Ciências Biológicas
2559,do_Bioetanol,Universidade de São Paulo,SP,30,INCT do Bioetanol,Ciências Biológicas
2560,do_Bioetanol,Universidade de São Paulo - Instituto de Física de São Carlos,SP,1,INCT do Bioetanol,Ciências Biológicas
2561,do_Bioetanol,University of Illinois in Urbana-Champaign,NA,1,INCT do Bioetanol,Ciências Biológicas
2562,do_Bioetanol,University of North Texas,NA,1,INCT do Bioetanol,Ciências Biológicas
2563,do_Bioetanol,VIB Department of Plant Systems Biology,NA,1,INCT do Bioetanol,Ciências Biológicas
2564,do_Café,Centre Cooperation Internationale Recherche Agronomique Développement,NA,1,INCT do Café,Ciências Agrárias e Agronegócios
2565,do_Café,EMPRESA DE PESQUISA AGROPECUÁRIA DE MINAS GERAIS,MG,1,INCT do Café,Ciências Agrárias e Agronegócios
2566,do_Café,Embrapa Café,MG,1,INCT do Café,Ciências Agrárias e Agronegócios
2567,do_Café,Empresa Brasileira de Pesquisa Agropecuária,DF,3,INCT do Café,Ciências Agrárias e Agronegócios
2568,do_Café,Empresa Brasileira de Pesquisa Agropecuária,ES,2,INCT do Café,Ciências Agrárias e Agronegócios
2569,do_Café,Empresa Brasileira de Pesquisa Agropecuária,MG,5,INCT do Café,Ciências Agrárias e Agronegócios
2570,do_Café,Empresa Brasileira de Pesquisa Agropecuária,PR,1,INCT do Café,Ciências Agrárias e Agronegócios
2571,do_Café,Empresa Brasileira de Pesquisa Agropecuária,SP,1,INCT do Café,Ciências Agrárias e Agronegócios
2572,do_Café,Empresa de Pesquisa Agropecuária de Minas Gerais,MG,21,INCT do Café,Ciências Agrárias e Agronegócios
2573,do_Café,Instituto Agronômico de Campinas,SP,9,INCT do Café,Ciências Agrárias e Agronegócios
2574,do_Café,"Instituto Capixaba de Pesquisa, Assistência Técnica e Extensão Rural",ES,3,INCT do Café,Ciências Agrárias e Agronegócios
2575,do_Café,Instituto Federal Catarinense,SC,1,INCT do Café,Ciências Agrárias e Agronegócios
2576,do_Café,"Instituto Federal de Educação, Ciência e Tecnologia do Sul de Minas Gerais",MG,1,INCT do Café,Ciências Agrárias e Agronegócios
2577,do_Café,Instituto de Desenvolvimento Rural do Paraná,PR,3,INCT do Café,Ciências Agrárias e Agronegócios
2578,do_Café,NA,DF,1,INCT do Café,Ciências Agrárias e Agronegócios
2579,do_Café,NA,NA,8,INCT do Café,Ciências Agrárias e Agronegócios
2580,do_Café,Tbio Soluções Biotecnológicas,MG,1,INCT do Café,Ciências Agrárias e Agronegócios
2581,do_Café,Universidade Estadual do Sudoeste da Bahia,BA,2,INCT do Café,Ciências Agrárias e Agronegócios
2582,do_Café,Universidade Federal de Lavras,MG,43,INCT do Café,Ciências Agrárias e Agronegócios
2583,do_Café,Universidade Federal de Minas Gerais,MG,1,INCT do Café,Ciências Agrárias e Agronegócios
2584,do_Café,Universidade Federal de Viçosa,MG,5,INCT do Café,Ciências Agrárias e Agronegócios
2585,do_Café,Universidade Federal do Rio de Janeiro,RJ,1,INCT do Café,Ciências Agrárias e Agronegócios
2586,do_Café,Universidade de São Paulo,SP,1,INCT do Café,Ciências Agrárias e Agronegócios
2587,do_e_Universo,CEDERJ,RJ,1,INCT do e-Universo,Ciências Exatas e da Terra
2588,do_e_Universo,Centro Federal de Educação Tecnológica Celso Suckow da Fonseca,RJ,1,INCT do e-Universo,Ciências Exatas e da Terra
2589,do_e_Universo,Instituto Nacional de Matemática Pura e Aplicada,RJ,1,INCT do e-Universo,Ciências Exatas e da Terra
2590,do_e_Universo,Instituto de Astrofísica de Canarias,NA,1,INCT do e-Universo,Ciências Exatas e da Terra
2591,do_e_Universo,Instituto de Físcia Teórica UNESP,SP,1,INCT do e-Universo,Ciências Exatas e da Terra
2592,do_e_Universo,Laboratório Interinstitucional de e-Astronomia,RJ,2,INCT do e-Universo,Ciências Exatas e da Terra
2593,do_e_Universo,NA,NA,40,INCT do e-Universo,Ciências Exatas e da Terra
2594,do_e_Universo,Observatório Nacional,RJ,14,INCT do e-Universo,Ciências Exatas e da Terra
2595,do_e_Universo,Universidade Estadual Paulista Júlio de Mesquita Filho,SP,8,INCT do e-Universo,Ciências Exatas e da Terra
2596,do_e_Universo,Universidade Estadual de Campinas,SP,2,INCT do e-Universo,Ciências Exatas e da Terra
2597,do_e_Universo,Universidade Estadual de Feira de Santana,BA,1,INCT do e-Universo,Ciências Exatas e da Terra
2598,do_e_Universo,Universidade Federal Fluminense,RJ,2,INCT do e-Universo,Ciências Exatas e da Terra
2599,do_e_Universo,Universidade Federal de Santa Maria,RS,3,INCT do e-Universo,Ciências Exatas e da Terra
2600,do_e_Universo,Universidade Federal de Uberlândia,MG,1,INCT do e-Universo,Ciências Exatas e da Terra
2601,do_e_Universo,Universidade Federal do Rio Grande do Sul,RS,9,INCT do e-Universo,Ciências Exatas e da Terra
2602,do_e_Universo,Universidade Federal do Rio de Janeiro,RJ,2,INCT do e-Universo,Ciências Exatas e da Terra
2603,do_e_Universo,Universidade Tecnológica Federal do Paraná,PR,1,INCT do e-Universo,Ciências Exatas e da Terra
